,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1746,Campina,-1.45373164,-48.49479176000001,Sala De Musculacao Body Tech,-1.4517061950634191,-48.492175973062125,Gym
1747,Campina,-1.45373164,-48.49479176000001,Smart Fit,-1.457846998028193,-48.494638394274915,Gym / Fitness Center
1748,Campina,-1.45373164,-48.49479176000001,Café Club Express,-1.4516759288715986,-48.49220526089514,Coffee Shop
1749,Campina,-1.45373164,-48.49479176000001,Studio Pub,-1.4575430450633464,-48.492558844797124,Pub
1750,Campina,-1.45373164,-48.49479176000001,Carmen Steffens,-1.4577662043269446,-48.49540412428697,Shoe Store
1751,Campina,-1.45373164,-48.49479176000001,Delicidade,-1.4504843214211165,-48.49706495308421,Deli / Bodega
1752,Campina,-1.45373164,-48.49479176000001,Dona Joana Restaurante 100% Sem Gluten,-1.4537783044121704,-48.49860948930333,Restaurant
1753,Campina,-1.45373164,-48.49479176000001,Calvin Klein Jeans,-1.457780666697326,-48.49553348337474,Boutique
1754,Campina,-1.45373164,-48.49479176000001,Banca Do Alvino,-1.4524394048144984,-48.49535928346429,Bookstore
1755,Campina,-1.45373164,-48.49479176000001,"Mania Geek — Games, Camisas e objetos Nerds",-1.4574008262710276,-48.49407226324374,Video Game Store
1756,Campina,-1.45373164,-48.49479176000001,Espaço Vida Saudável - Manoel Barata,-1.4507645059257632,-48.49757164227415,Brazilian Restaurant
1757,Campina,-1.45373164,-48.49479176000001,Restaurante Bom Apetite,-1.4512629127441854,-48.497319234113284,Restaurant
1758,Campina,-1.45373164,-48.49479176000001,Livraria Leitura,-1.4578213671207492,-48.49555945240691,Bookstore
1759,Campina,-1.45373164,-48.49479176000001,Igreja de Nossa Senhora das Mercês,-1.4498474401459622,-48.49513292312622,Church
1760,Campina,-1.45373164,-48.49479176000001,Brazz Brazz Papelaria,-1.4538389988953535,-48.49905712686468,Paper / Office Supplies Store
1761,Campina,-1.45373164,-48.49479176000001,Bar Meu Garoto,-1.4495333675864168,-48.49607132466735,Bar
1762,Campina,-1.45373164,-48.49479176000001,Grand Cru Belém,-1.4554879960557592,-48.49118878547529,Wine Bar
1763,Campina,-1.45373164,-48.49479176000001,Le Biscuit,-1.4571848351423884,-48.4946188590732,Miscellaneous Shop
1764,Campina,-1.45373164,-48.49479176000001,Taco,-1.4521018440393676,-48.496130841257404,Men's Store
1765,Campina,-1.45373164,-48.49479176000001,Boteco 1907,-1.4572342043423803,-48.493129461860846,Dive Bar
1766,Campina,-1.45373164,-48.49479176000001,Shopping Pátio Belém,-1.4580033951397695,-48.49510052961302,Shopping Mall
1767,Campina,-1.45373164,-48.49479176000001,Crossfit Bel,-1.4500426657723873,-48.49303476753163,Gym / Fitness Center
1768,Campina,-1.45373164,-48.49479176000001,Hostel Amazonia,-1.4504685767136447,-48.49595235437873,Hostel
1769,Campina,-1.45373164,-48.49479176000001,Hotel Ferrador,-1.4511706252729673,-48.49600739398499,Hotel
1770,Campina,-1.45373164,-48.49479176000001,Clinica Raquel Viana,-1.4516944261054419,-48.492163008068005,Gym
1771,Campina,-1.45373164,-48.49479176000001,Palacete Bolonha,-1.4520793988565353,-48.49119984022425,Historic Site
1772,Campina,-1.45373164,-48.49479176000001,Hotel Novo Avenida,-1.4508774842885097,-48.49688020174868,Hotel
1773,Campina,-1.45373164,-48.49479176000001,Le Massilia,-1.4505822147108212,-48.49182391983493,Hotel
1774,Campina,-1.45373164,-48.49479176000001,Laboratório São Lucas,-1.4525921201469867,-48.49819646008441,Pharmacy
1775,Campina,-1.45373164,-48.49479176000001,O Boticário,-1.4505494358615358,-48.497253844287044,Cosmetics Shop
1776,Campina,-1.45373164,-48.49479176000001,Deli Cidade,-1.4505836278525028,-48.49724704449489,Bakery
1777,Campina,-1.45373164,-48.49479176000001,Higashi,-1.4508317196547666,-48.49631456542501,Japanese Restaurant
1778,Campina,-1.453272875,-48.4981102,Govinda,-1.4518678779791172,-48.49846815113254,Vegetarian / Vegan Restaurant
1779,Campina,-1.453272875,-48.4981102,Restaurante Largo da Palmeira,-1.4511076863376615,-48.4981714358287,Brazilian Restaurant
1780,Campina,-1.453272875,-48.4981102,Fabrika Studio,-1.4536138953124262,-48.49804436997417,Music Venue
1781,Campina,-1.453272875,-48.4981102,Brazz Brazz Papelaria,-1.4538389988953535,-48.49905712686468,Paper / Office Supplies Store
1782,Campina,-1.453272875,-48.4981102,Dona Joana Restaurante 100% Sem Gluten,-1.4537783044121704,-48.49860948930333,Restaurant
1783,Campina,-1.453272875,-48.4981102,Espaço Vida Saudável - Manoel Barata,-1.4507645059257632,-48.49757164227415,Brazilian Restaurant
1784,Campina,-1.453272875,-48.4981102,Lanche do Sírio,-1.4547201036746873,-48.500484389661054,Middle Eastern Restaurant
1785,Campina,-1.453272875,-48.4981102,Praça da República,-1.452409840822532,-48.494797837967845,Plaza
1786,Campina,-1.453272875,-48.4981102,Centro Comercial de Belém,-1.4528278450591035,-48.499616690774154,Shopping Plaza
1787,Campina,-1.453272875,-48.4981102,Restaurante Bom Apetite,-1.4512629127441854,-48.497319234113284,Restaurant
1788,Campina,-1.453272875,-48.4981102,Rei do Bacalhau,-1.4522992835923203,-48.500493745926875,Portuguese Restaurant
1789,Campina,-1.453272875,-48.4981102,Delicidade,-1.4504843214211165,-48.49706495308421,Deli / Bodega
1790,Campina,-1.453272875,-48.4981102,"forte do castelo do senhor santo cristo do presépio de belém, belém - pará",-1.4553204465976226,-48.500744568127836,Historic Site
1791,Campina,-1.453272875,-48.4981102,Café do Murilo,-1.4499274924042784,-48.49889408016284,Breakfast Spot
1792,Campina,-1.453272875,-48.4981102,Igreja De Nossa Senhora De Sant'Ana,-1.4515860570723234,-48.498796554986264,Church
1793,Campina,-1.453272875,-48.4981102,Associação Fotoativa,-1.4508515561044122,-48.50061615501671,Art Gallery
1794,Campina,-1.453272875,-48.4981102,Theatro da Paz,-1.453109143817648,-48.49388489096176,Theater
1795,Campina,-1.453272875,-48.4981102,Bonde Belém - Estação Gumercindo Rodriguez,-1.4554001830071968,-48.501755282990814,Train Station
1796,Campina,-1.453272875,-48.4981102,Café do Fábio,-1.4550012107825316,-48.501193772449724,Breakfast Spot
1797,Campina,-1.453272875,-48.4981102,Teatro Waldemar Henrique,-1.4521426748558508,-48.49445700645447,Theater
1798,Campina,-1.453272875,-48.4981102,Toka do Sushi,-1.4552353247962793,-48.496155352036375,Noodle House
1799,Campina,-1.453272875,-48.4981102,Point da Eletrônica,-1.4529626381237732,-48.49842809029076,Electronics Store
1800,Campina,-1.453272875,-48.4981102,Cozinha de Bistrô,-1.4551058049135903,-48.494470664195234,French Restaurant
1801,Campina,-1.453272875,-48.4981102,Mr. Mix Milk Shakes,-1.4565285639130559,-48.49542425639488,Ice Cream Shop
1802,Campina,-1.453272875,-48.4981102,Teatro Cuíra,-1.4528568266917063,-48.4964084088545,Theater
1803,Campina,-1.453272875,-48.4981102,Laboratório São Lucas,-1.4525921201469867,-48.49819646008441,Pharmacy
1804,Campina,-1.453272875,-48.4981102,Bar do Parque,-1.453141779015902,-48.49415987815186,Historic Site
1805,Campina,-1.453272875,-48.4981102,Praça da Bandeira,-1.4548947014759008,-48.49906008446654,Plaza
1806,Campina,-1.453272875,-48.4981102,Cacau Show,-1.4535719969311003,-48.49596955678502,Chocolate Shop
1807,Campina,-1.453272875,-48.4981102,Restaurante Koma Bem,-1.4502408683178445,-48.49806571078826,Restaurant
1808,Campina,-1.453272875,-48.4981102,Bar Meu Garoto,-1.4495333675864168,-48.49607132466735,Bar
1809,Campina,-1.453272875,-48.4981102,Top Cases,-1.4533006118563443,-48.49994367435754,Electronics Store
1810,Campina,-1.453272875,-48.4981102,Ouriço,-1.4508225322546557,-48.5005836653722,Bar
1811,Campina,-1.453272875,-48.4981102,Casa Dirigível Espaço Cultural,-1.4555230581985328,-48.49487290048811,Indie Theater
1812,Campina,-1.453272875,-48.4981102,Hotel Novo Avenida,-1.4508774842885097,-48.49688020174868,Hotel
1813,Campina,-1.453272875,-48.4981102,Riachuelo,-1.4517553243775754,-48.500953205613506,Clothing Store
1814,Campina,-1.453272875,-48.4981102,O Boticário,-1.4505494358615358,-48.497253844287044,Cosmetics Shop
1815,Campina,-1.453272875,-48.4981102,Praça Barão do Rio Branco,-1.4556016041835889,-48.494290100870884,Plaza
1816,Campina,-1.453272875,-48.4981102,Sinhá restaurante,-1.4538632849646316,-48.50030804913291,Brazilian Restaurant
1817,Campina,-1.453272875,-48.4981102,Frutaria do Val,-1.452932330496215,-48.494966656489986,Juice Bar
1818,Campina,-1.453272875,-48.4981102,Taco,-1.4521018440393676,-48.496130841257404,Men's Store
1819,Campina,-1.453272875,-48.4981102,Deli Cidade,-1.4505836278525028,-48.49724704449489,Bakery
1820,Campina,-1.453272875,-48.4981102,Discosaoleo,-1.4547192011131072,-48.497590475480365,Record Shop
1821,Campina,-1.453272875,-48.4981102,Bar Santiago,-1.4524166411834507,-48.499330714452924,Bar
1822,Campina,-1.453272875,-48.4981102,Hostel Amazonia,-1.4504685767136447,-48.49595235437873,Hostel
1823,Campina,-1.453272875,-48.4981102,"Arrepius - Tatto, Piercing",-1.45657005692001,-48.49547583818671,Tattoo Parlor
1824,Campina,-1.453272875,-48.4981102,Restô São Francisco,-1.45738929773136,-48.49873295881596,Brazilian Restaurant
1825,Campina,-1.453272875,-48.4981102,Banca Do Alvino,-1.4524394048144984,-48.49535928346429,Bookstore
1826,Campina,-1.453272875,-48.4981102,Hotel Ferrador,-1.4511706252729673,-48.49600739398499,Hotel
1827,Campina,-1.453272875,-48.4981102,Mercadão da Eletrônica,-1.4523414772304841,-48.49931683021595,Electronics Store
1828,Campina,-1.4509267,-48.50033905,Amazon Beer,-1.4494653521748608,-48.50092739837306,Brewery
1829,Campina,-1.4509267,-48.50033905,Sorveteria Cairu,-1.4488651296910586,-48.50041560157475,Ice Cream Shop
1830,Campina,-1.4509267,-48.50033905,Govinda,-1.4518678779791172,-48.49846815113254,Vegetarian / Vegan Restaurant
1831,Campina,-1.4509267,-48.50033905,Restaurante Largo da Palmeira,-1.4511076863376615,-48.4981714358287,Brazilian Restaurant
1832,Campina,-1.4509267,-48.50033905,Café do Murilo,-1.4499274924042784,-48.49889408016284,Breakfast Spot
1833,Campina,-1.4509267,-48.50033905,Associação Fotoativa,-1.4508515561044122,-48.50061615501671,Art Gallery
1834,Campina,-1.4509267,-48.50033905,Estação das Docas,-1.4484473892775478,-48.500153772355034,General Entertainment
1835,Campina,-1.4509267,-48.50033905,Box da Lúcia,-1.4509797930496895,-48.502641101199956,Restaurant
1836,Campina,-1.4509267,-48.50033905,Ver-o-Peso,-1.451076812329285,-48.50232656479206,Farmers Market
1837,Campina,-1.4509267,-48.50033905,Hotel Ver o Peso,-1.4516023568137104,-48.502402284985784,Hotel
1838,Campina,-1.4509267,-48.50033905,Rei do Bacalhau,-1.4522992835923203,-48.500493745926875,Portuguese Restaurant
1839,Campina,-1.4509267,-48.50033905,Point do Açaí,-1.4485810025990384,-48.498601517719564,Acai House
1840,Campina,-1.4509267,-48.50033905,Lá em Casa,-1.4486989060181108,-48.500262520950976,Brazilian Restaurant
1841,Campina,-1.4509267,-48.50033905,Teatro Maria Sylvia Nunes,-1.4484616507730093,-48.49911867433996,Theater
1842,Campina,-1.4509267,-48.50033905,Instituto Arraial do Pavulagem,-1.4485493700247254,-48.49863819939932,Performing Arts Venue
1843,Campina,-1.4509267,-48.50033905,Cine Estação,-1.4484383382351198,-48.49926514929548,Indie Movie Theater
1844,Campina,-1.4509267,-48.50033905,Espaço Vida Saudável - Manoel Barata,-1.4507645059257632,-48.49757164227415,Brazilian Restaurant
1845,Campina,-1.4509267,-48.50033905,Ouriço,-1.4508225322546557,-48.5005836653722,Bar
1846,Campina,-1.4509267,-48.50033905,Centro Comercial de Belém,-1.4528278450591035,-48.499616690774154,Shopping Plaza
1847,Campina,-1.4509267,-48.50033905,Igreja De Nossa Senhora De Sant'Ana,-1.4515860570723234,-48.498796554986264,Church
1848,Campina,-1.4509267,-48.50033905,Riachuelo,-1.4517553243775754,-48.500953205613506,Clothing Store
1849,Campina,-1.4509267,-48.50033905,Spazzio a Bordo,-1.4485630286536075,-48.49954097343362,Seafood Restaurant
1850,Campina,-1.4509267,-48.50033905,Açaí Mix,-1.4486422668860344,-48.500174123574304,Acai House
1851,Campina,-1.4509267,-48.50033905,Brazz Brazz Papelaria,-1.4538389988953535,-48.49905712686468,Paper / Office Supplies Store
1852,Campina,-1.4509267,-48.50033905,Delicidade,-1.4504843214211165,-48.49706495308421,Deli / Bodega
1853,Campina,-1.4509267,-48.50033905,Restaurante Koma Bem,-1.4502408683178445,-48.49806571078826,Restaurant
1854,Campina,-1.4509267,-48.50033905,Dona Joana Restaurante 100% Sem Gluten,-1.4537783044121704,-48.49860948930333,Restaurant
1855,Campina,-1.4509267,-48.50033905,Mercado de Ferro,-1.4523089484938325,-48.50289785250319,Market
1856,Campina,-1.4509267,-48.50033905,Fabrika Studio,-1.4536138953124262,-48.49804436997417,Music Venue
1857,Campina,-1.4509267,-48.50033905,Restaurante Bom Apetite,-1.4512629127441854,-48.497319234113284,Restaurant
1858,Campina,-1.4509267,-48.50033905,Capone Ristorante,-1.4487663008897027,-48.50031831351147,Italian Restaurant
1859,Campina,-1.4509267,-48.50033905,Lanche do Sírio,-1.4547201036746873,-48.500484389661054,Middle Eastern Restaurant
1860,Campina,-1.4509267,-48.50033905,TI - SOCIC,-1.4499142606061184,-48.49886401322363,Department Store
1861,Campina,-1.4509267,-48.50033905,Café do Fábio,-1.4550012107825316,-48.501193772449724,Breakfast Spot
1862,Campina,-1.4509267,-48.50033905,"forte do castelo do senhor santo cristo do presépio de belém, belém - pará",-1.4553204465976226,-48.500744568127836,Historic Site
1863,Campina,-1.4509267,-48.50033905,Lanchonete Cairu,-1.4491873442946568,-48.50069213974885,Burger Joint
1864,Campina,-1.4509267,-48.50033905,Marujos,-1.4498871300775529,-48.50127751159244,Brewery
1865,Campina,-1.4509267,-48.50033905,Globo Esporte,-1.4511338945643504,-48.500905695344734,Sporting Goods Shop
1866,Campina,-1.4509267,-48.50033905,Bar Meu Garoto,-1.4495333675864168,-48.49607132466735,Bar
1867,Campina,-1.4509267,-48.50033905,Point da Eletrônica,-1.4529626381237732,-48.49842809029076,Electronics Store
1868,Campina,-1.4509267,-48.50033905,Laboratório São Lucas,-1.4525921201469867,-48.49819646008441,Pharmacy
1869,Campina,-1.4509267,-48.50033905,Bar Santiago,-1.4524166411834507,-48.499330714452924,Bar
1870,Campina,-1.4509267,-48.50033905,O Boticário,-1.4505494358615358,-48.497253844287044,Cosmetics Shop
1871,Campina,-1.4509267,-48.50033905,Top Cases,-1.4533006118563443,-48.49994367435754,Electronics Store
1872,Campina,-1.4509267,-48.50033905,Amazônia Zen,-1.449421411061482,-48.500882292340016,Gift Shop
1873,Campina,-1.4509267,-48.50033905,Mercado Municipal de Carne,-1.4523968293889749,-48.50288366314752,Outdoors & Recreation
1874,Campina,-1.4509267,-48.50033905,Deli Cidade,-1.4505836278525028,-48.49724704449489,Bakery
1875,Campina,-1.4509267,-48.50033905,Cine Estação das Docas,-1.4478213096274766,-48.49953368772318,Indie Movie Theater
1876,Campina,-1.4509267,-48.50033905,Solar da Beira,-1.4518377542696965,-48.502629297714854,Historic Site
1877,Campina,-1.4509267,-48.50033905,Box Da Dhandara Veropa,-1.4514807,-48.50326,Food Stand
1878,Campina,-1.4549813,-48.49408807500001,Theatro da Paz,-1.453109143817648,-48.49388489096176,Theater
1879,Campina,-1.4549813,-48.49408807500001,Cozinha de Bistrô,-1.4551058049135903,-48.494470664195234,French Restaurant
1880,Campina,-1.4549813,-48.49408807500001,Praça da Sereia,-1.4545991057360448,-48.49328022642207,Plaza
1881,Campina,-1.4549813,-48.49408807500001,Mr. Mix Milk Shakes,-1.4565285639130559,-48.49542425639488,Ice Cream Shop
1882,Campina,-1.4549813,-48.49408807500001,Bar do Parque,-1.453141779015902,-48.49415987815186,Historic Site
1883,Campina,-1.4549813,-48.49408807500001,Praça da República,-1.452409840822532,-48.494797837967845,Plaza
1884,Campina,-1.4549813,-48.49408807500001,Praça Barão do Rio Branco,-1.4556016041835889,-48.494290100870884,Plaza
1885,Campina,-1.4549813,-48.49408807500001,Binos Camisetas,-1.4548647871867497,-48.493444533707425,Clothing Store
1886,Campina,-1.4549813,-48.49408807500001,Cinema Olympia,-1.4538422437029015,-48.49338204424687,Movie Theater
1887,Campina,-1.4549813,-48.49408807500001,Bistrô Belém,-1.4570259632510567,-48.49328208395764,Bistro
1888,Campina,-1.4549813,-48.49408807500001,Casa da Linguagem,-1.4536759636169776,-48.49246825135718,Historic Site
1889,Campina,-1.4549813,-48.49408807500001,Studio Pub,-1.4575430450633464,-48.492558844797124,Pub
1890,Campina,-1.4549813,-48.49408807500001,Teatro Waldemar Henrique,-1.4521426748558508,-48.49445700645447,Theater
1891,Campina,-1.4549813,-48.49408807500001,Cacau Show,-1.4578902616144505,-48.49518312340806,Chocolate Shop
1892,Campina,-1.4549813,-48.49408807500001,Smart Fit,-1.457846998028193,-48.494638394274915,Gym / Fitness Center
1893,Campina,-1.4549813,-48.49408807500001,Mimi Shoe,-1.4553084800961082,-48.491302357944804,Shoe Store
1894,Campina,-1.4549813,-48.49408807500001,"Mania Geek — Games, Camisas e objetos Nerds",-1.4574008262710276,-48.49407226324374,Video Game Store
1895,Campina,-1.4549813,-48.49408807500001,Carmen Steffens,-1.4577662043269446,-48.49540412428697,Shoe Store
1896,Campina,-1.4549813,-48.49408807500001,Calvin Klein Jeans,-1.457780666697326,-48.49553348337474,Boutique
1897,Campina,-1.4549813,-48.49408807500001,BodyTech,-1.451690311974903,-48.492223163267816,Gym / Fitness Center
1898,Campina,-1.4549813,-48.49408807500001,Livraria Leitura,-1.4578213671207492,-48.49555945240691,Bookstore
1899,Campina,-1.4549813,-48.49408807500001,Le Biscuit,-1.4571848351423884,-48.4946188590732,Miscellaneous Shop
1900,Campina,-1.4549813,-48.49408807500001,Café Visão,-1.4583956696083171,-48.49465490894944,Café
1901,Campina,-1.4549813,-48.49408807500001,Grand Cru Belém,-1.4554879960557592,-48.49118878547529,Wine Bar
1902,Campina,-1.4549813,-48.49408807500001,Boteco 1907,-1.4572342043423803,-48.493129461860846,Dive Bar
1903,Campina,-1.4549813,-48.49408807500001,Sorveteria Cairu,-1.4588428009569765,-48.494915008730366,Ice Cream Shop
1904,Campina,-1.4549813,-48.49408807500001,Ice Bode,-1.4583408335284043,-48.49457692299989,Ice Cream Shop
1905,Campina,-1.4549813,-48.49408807500001,Rei do Mate,-1.4587215702978042,-48.49491664774211,Tea Room
1906,Campina,-1.4549813,-48.49408807500001,Brisa Café,-1.4589919317469222,-48.49523234746117,Breakfast Spot
1907,Campina,-1.4549813,-48.49408807500001,Eureka Gift Store,-1.4583913845972745,-48.49581820837238,Gift Shop
1908,Campina,-1.4549813,-48.49408807500001,Shopping Pátio Belém,-1.4580033951397695,-48.49510052961302,Shopping Mall
1909,Campina,-1.4549813,-48.49408807500001,Boi D'Ouro,-1.4579767122430156,-48.49725787388113,BBQ Joint
1910,Campina,-1.4549813,-48.49408807500001,Sala De Musculacao Body Tech,-1.4517061950634191,-48.492175973062125,Gym
1911,Campina,-1.4549813,-48.49408807500001,Fabrika Studio,-1.4536138953124262,-48.49804436997417,Music Venue
1912,Campina,-1.4549813,-48.49408807500001,iPhoneBel,-1.455671233583824,-48.48974448563356,Mobile Phone Shop
